Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2022,BMW,BMX,BMX,M8 Competition Convertible,BM08307,1,4.400,LBMXJ04.4SM5,Both,617,8,S63B44T4F91X1,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.15,25.1,1,Not eqipped,LBMX10059122,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0165900,0.1556000,419.7576000,0.0161000,0.0004010,0.0027000,0.0011000,21.1,MPG,19.9000000,20.6000000,23.2000000,,1.9240000,1.6220000,0.9010000,71.800,-0.06800,0.023610,5.600,0.35200,0.016890,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMX,M8 Competition Convertible,BM08307,1,4.400,LBMXJ04.4SM5,Both,617,8,S63B44T4F91X1,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.15,25.1,1,Not eqipped,LBMX10059125,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0005700,0.0260000,271.8492000,0.0032000,,0,,32.5,MPG,,,,,1.3620000,1.0520000,0.0420000,71.800,-0.06800,0.023610,5.600,0.35200,0.016890,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMX,M8 Competition Convertible,BM08307,2,4.400,LBMXJ04.4SM5,Both,617,8,S63B44T4F91X1,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.15,25.1,1,Not eqipped,LBMX10059624,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0089800,0.1538000,566.3842000,0.0343000,0.0004270,0.0013000,0.0008000,15.6,MPG,15.7000000,14.4000000,18.5000000,,0.5100000,0.2550000,0.7300000,71.800,-0.06800,0.023610,5.600,0.35200,0.016890,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMX,M8 Competition Convertible,BM08307,2,4.400,LBMXJ04.4SM5,Both,617,8,S63B44T4F91X1,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.15,25.1,1,Not eqipped,LBMX10059625,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0011100,0.0436000,319.1988000,0.0064000,,0.0007900,,27.7,MPG,,,,,1.5010000,1.2960000,0.1680000,71.800,-0.06800,0.023610,5.600,0.35200,0.016890,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMX,M8 Competition Coupe,BM08307,5,4.400,LBMXJ04.4SM5,Both,617,8,S63B44T4F92X1,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.15,25.1,1,Not eqipped,LBMX10059450,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0139300,0.1031000,404.7367000,0.0187000,0.0006510,0.0024200,0.0016000,21.8,MPG,20.4000000,21.2000000,24.4000000,,1.6020000,1.0900000,1.2020000,69.600,-0.07400,0.023920,0.800,0.37500,0.017160,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMX,M8 Competition Coupe,BM08307,5,4.400,LBMXJ04.4SM5,Both,617,8,S63B44T4F92X1,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.15,25.1,1,Not eqipped,LBMX10059451,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002300,0.0288000,268.7142000,0.0027000,,0,,32.8,MPG,,,,,6.8040000,4.9290000,-0.0550000,69.600,-0.07400,0.023920,0.800,0.37500,0.017160,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMX,M8 Competition Coupe,BM08307,6,4.400,LBMXJ04.4SM5,Both,617,8,S63B44T4F92X1,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.15,25.1,1,Not eqipped,LBMX10059452,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0160500,0.1460000,567.7741000,0.0360000,0.0009790,0.0018900,0.0014000,15.5,MPG,15.6000000,14.6000000,17.7000000,,-0.8560000,-0.4690000,0.2610000,69.600,-0.07400,0.023920,0.800,0.37500,0.017160,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMX,M8 Competition Coupe,BM08307,6,4.400,LBMXJ04.4SM5,Both,617,8,S63B44T4F92X1,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.15,25.1,1,Not eqipped,LBMX10059453,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0050300,0.0624000,316.7766000,0.0052000,,0.0025400,,27.8,MPG,,,,,-0.5550000,-0.7850000,-0.2320000,69.600,-0.07400,0.023920,0.800,0.37500,0.017160,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMX,M8 Competition Gran Coupe,BM08307,7,4.400,LBMXJ04.4SM5,Both,617,8,S63B44T4F93X1,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.15,25.1,1,Not eqipped,LBMX10059454,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0164800,0.1134000,409.9707000,0.0217000,0.0007960,0.0028200,0.0014000,21.6,MPG,20.0000000,21.0000000,24.2000000,,-1.0370000,-0.5440000,0.4830000,71.700,-0.07100,0.024030,4.100,0.33100,0.017940,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMX,M8 Competition Gran Coupe,BM08307,7,4.400,LBMXJ04.4SM5,Both,617,8,S63B44T4F93X1,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.15,25.1,1,Not eqipped,LBMX10059455,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0004500,0.0179000,274.3404000,0.0037000,,0,,32.3,MPG,,,,,-2.2800000,-1.7390000,0.1380000,71.700,-0.07100,0.024030,4.100,0.33100,0.017940,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMX,M8 Competition Gran Coupe,BM08307,8,4.400,LBMXJ04.4SM5,Both,617,8,S63B44T4F93X1,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.15,25.1,1,Not eqipped,LBMX10059457,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0140600,0.2020000,558.7235000,0.0324000,0.0008140,0.0021100,0.0013000,15.8,MPG,15.8000000,14.7000000,18.7000000,,-0.1360000,0.4550000,0.3730000,71.700,-0.07100,0.024030,4.100,0.33100,0.017940,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMX,M8 Competition Gran Coupe,BM08307,8,4.400,LBMXJ04.4SM5,Both,617,8,S63B44T4F93X1,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.15,25.1,1,Not eqipped,LBMX10059458,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0005800,0.0511000,319.5291000,0.0062000,,0,,27.7,MPG,,,,,0.6090000,0.3940000,-0.0640000,71.700,-0.07100,0.024030,4.100,0.33100,0.017940,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMX,X5 M Competition,LB16155,4,4.400,MBMXJ04.4SM5,Both,617,8,S63B44T4F95X1,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,6000,3.15,23.7,1,Not eqipped,MBMX10064506,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0162000,0.2235000,468.4913000,0.0175000,0.0020660,0.0025900,0.0016000,18.8,MPG,18.1000000,18.1000000,20.7000000,,-1.8000000,-1.3050000,-1.3170000,79.200,-0.36900,0.036460,7.400,-0.18700,0.032470,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMX,X5 M Competition,LB16155,4,4.400,MBMXJ04.4SM5,Both,617,8,S63B44T4F95X1,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,6000,3.15,23.7,1,Not eqipped,MBMX10064507,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002700,0.0566000,317.5690000,0.0029000,,0,,27.6,MPG,,,,,-2.4280000,-2.0980000,-0.8070000,79.200,-0.36900,0.036460,7.400,-0.18700,0.032470,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMX,X5 M Competition,LB16155,5,4.400,MBMXJ04.4SM5,Both,617,8,S63B44T4F95X1,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,6000,3.15,23.7,1,Not eqipped,MBMX10064508,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0111500,0.1550000,621.2023000,0.0268000,0.0012680,0.0017600,0.0015000,14.1,MPG,14.0000000,13.3000000,16.3000000,,-3.0700000,-2.5330000,-1.3480000,79.200,-0.36900,0.036460,7.400,-0.18700,0.032470,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMX,X5 M Competition,LB16155,5,4.400,MBMXJ04.4SM5,Both,617,8,S63B44T4F95X1,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,6000,3.15,23.7,1,Not eqipped,MBMX10064509,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0019000,0.1025000,388.8293000,0.0045000,,0.0012000,,22.6,MPG,,,,,-2.7960000,-2.7120000,-0.8750000,79.200,-0.36900,0.036460,7.400,-0.18700,0.032470,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,Mini,COOPER CONVERTIBLE,3M22526,2,1.500,NBMXV01.5B36,Car,134,3,B36A15M1F57S,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,3.78,29.6,1,Not eqipped,NBMX10068378,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0064464,0.3456447,242.6818000,0.0037291,,0.0014455,0.0002979,36.2,MPG,33.3309800,37.2065300,37.2060400,,2.9632270,1.8203490,-1.1726060,38.700,-0.09600,0.022230,10.700,-0.32300,0.023670,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,Mini,COOPER CONVERTIBLE,3M22526,2,1.500,NBMXV01.5B36,Car,134,3,B36A15M1F57S,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,3.78,29.6,1,Not eqipped,NBMX10068379,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002506,0.0021499,161.9673000,0.0029635,,0,,54.5,MPG,,,,,3.0539720,2.2798450,-0.5419611,38.700,-0.09600,0.022230,10.700,-0.32300,0.023670,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,Mini,COOPER CONVERTIBLE,3M22527,2,1.500,NBMXV01.5B36,Car,134,3,B36A15M1F57S,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,3.42,33.3,1,Not eqipped,NBMX10068349,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0051856,0.3105613,255.2941000,0.0024857,,0.0009988,0.0005530,34.5,MPG,32.9467400,33.7700500,37.4898100,,-1.1746040,-0.8842350,-1.2561020,32.600,0.11500,0.019960,16.300,0.02300,0.019960,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,Mini,COOPER CONVERTIBLE,3M22527,2,1.500,NBMXV01.5B36,Car,134,3,B36A15M1F57S,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,3.42,33.3,1,Not eqipped,NBMX10068350,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0006977,0.0058039,169.2975000,0.0014273,,0.0000529,,52.2,MPG,,,,,0.2005786,-0.0776028,0.0198583,32.600,0.11500,0.019960,16.300,0.02300,0.019960,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,Mini,COOPER COUNTRYMAN,TN81232,3,1.500,LBMXV01.5B36,Car,134,3,B36A15M1F60S,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,4.17,31.7,1,Not eqipped,LBMX10060215,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0061484,0.2239941,253.0061328,0.0034851,,0.0012617,0.0005026,34.8,MPG,32.8165013,35.3064222,35.6463431,,-0.5678213,-0.3358156,-1.1897700,36.800,-0.17000,0.024400,7.300,-0.07400,0.023130,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,Mini,COOPER COUNTRYMAN,TN81232,3,1.500,LBMXV01.5B36,Car,134,3,B36A15M1F60S,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,4.17,31.7,1,Not eqipped,LBMX10060216,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002195,0.0032411,177.1328945,0.0036528,,0.0000403,,49.9,MPG,,,,,5.5389000,4.4888360,0.2688159,36.800,-0.17000,0.024400,7.300,-0.07400,0.023130,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,Mini,COOPER COUNTRYMAN,TN81232,4,1.500,LBMXV01.5B36,Car,134,3,B36A15M1F60S,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,4.17,31.7,1,Not eqipped,LBMX10060217,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0060917,0.2956115,268.2403446,0.0047854,,0.0011433,0.0006567,32.9,MPG,31.0226121,33.4321219,33.1103543,,3.2902010,2.2548530,0.3040470,44.300,-0.14800,0.023930,20.200,-0.05200,0.022160,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,Mini,COOPER COUNTRYMAN,TN81232,4,1.500,LBMXV01.5B36,Car,134,3,B36A15M1F60S,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,4.17,31.7,1,Not eqipped,LBMX10060218,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0003904,0.0097090,192.5678793,0.0031788,,0,,45.7,MPG,,,,,2.5638350,2.1637190,0.2120723,44.300,-0.14800,0.023930,20.200,-0.05200,0.022160,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,Mini,COOPER COUNTRYMAN ALL4,3G61572,3,1.500,LBMXV01.5B36,Car,134,3,B36A15M1F60X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,3.75,32.6,1,Not eqipped,LBMX10059439,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0054114,0.2854987,290.1238526,0.0091368,,0.0010496,0.0014509,30.4,MPG,28.3555923,30.9603032,30.9102088,,2.3871360,1.4935630,-0.2488556,39.900,-0.11300,0.024070,-1.900,-0.08900,0.022540,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,Mini,COOPER COUNTRYMAN ALL4,3G61572,3,1.500,LBMXV01.5B36,Car,134,3,B36A15M1F60X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,3.75,32.6,1,Not eqipped,LBMX10059440,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0008467,0.0039666,185.8795735,0.0048165,,0.0003243,,47.5,MPG,,,,,-2.5086270,-2.0841810,-0.1276366,39.900,-0.11300,0.024070,-1.900,-0.08900,0.022540,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,Mini,COOPER COUNTRYMAN ALL4,3G61572,4,1.500,LBMXV01.5B36,Car,134,3,B36A15M1F60X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,3.75,32.6,1,Not eqipped,LBMX10059442,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0081612,0.6800600,296.8629383,0.0074280,,0.0017743,0.0008255,29.6,MPG,26.8833751,30.8503916,29.8178252,,2.9936200,2.0574860,0.2032789,47.900,-0.09100,0.024070,7.700,-0.16800,0.023380,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,Mini,COOPER COUNTRYMAN ALL4,3G61572,4,1.500,LBMXV01.5B36,Car,134,3,B36A15M1F60X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,3.75,32.6,1,Not eqipped,LBMX10059443,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0004527,0.0148690,201.9685440,0.0029571,,0.0001170,,43.7,MPG,,,,,3.2519300,2.5102940,0.2596952,47.900,-0.09100,0.024070,7.700,-0.16800,0.023380,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,Mini,COOPER HARDTOP 2 DOOR,3M22526,1,1.500,NBMXV01.5B36,Car,134,3,B36A15M1F56S,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,3.78,29.6,1,Not eqipped,NBMX10068485,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0071886,0.1779886,230.0592000,0.0032518,,0.0008217,0,38.3,MPG,35.1503600,39.0508500,39.5482600,,4.2794690,2.5863760,-0.6724730,38.300,-0.09700,0.019730,7.300,-0.09500,0.019130,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,Mini,COOPER HARDTOP 2 DOOR,3M22526,1,1.500,NBMXV01.5B36,Car,134,3,B36A15M1F56S,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,3.78,29.6,1,Not eqipped,NBMX10068486,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0081304,0.0016505,156.4649000,0.0029489,,0,,56.6,MPG,,,,,-0.2885041,0.2722961,-0.2468066,38.300,-0.09700,0.019730,7.300,-0.09500,0.019130,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,Mini,COOPER HARDTOP 2 DOOR,3M22527,1,1.500,NBMXV01.5B36,Car,134,3,B36A15M1F56S,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3000,3.42,33.3,1,Not eqipped,NBMX10068012,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0073451,0.2085287,247.3794000,0.0038918,,0.0010673,0.0005147,35.7,MPG,34.3091200,35.0135700,38.0225100,,1.5206860,0.8318413,-0.1831239,31.400,0.11200,0.017450,15.700,0.02200,0.017450,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,Mini,COOPER HARDTOP 2 DOOR,3M22527,1,1.500,NBMXV01.5B36,Car,134,3,B36A15M1F56S,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3000,3.42,33.3,1,Not eqipped,NBMX10068214,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0011171,0.0047877,157.6613000,0.0010899,,0.0004936,,55.9,MPG,,,,,1.2748400,0.5444084,-0.2746840,31.400,0.11200,0.017450,15.700,0.02200,0.017450,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,Mini,COOPER HARDTOP 2 DOOR,3M22527,1,1.500,NBMXV01.5B36,Car,134,3,B36A15M1F56S,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3000,3.42,33.3,1,Not eqipped,NBMX10068216,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0061443,0.4058507,241.5219000,0.0056097,,0.0013508,0.0010993,36.4,MPG,34.4506200,36.0983600,38.9711900,,0.8695750,0.6614457,-0.3022858,31.400,0.11200,0.017450,15.700,0.02200,0.017450,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,Mini,COOPER HARDTOP 4 DOOR,3M22526,0,1.500,NBMXV01.5B36,Car,134,3,B36A15M1F55S,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,3.78,29.6,1,Not eqipped,NBMX10068340,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0051868,0.0991838,230.5344000,0.0060232,,0.0007202,0.0004259,38.2,MPG,35.5083000,39.0562800,39.1997500,,-0.4414647,-0.0777045,-1.8788570,38.700,-0.09600,0.019410,7.600,0.02100,0.017680,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,Mini,COOPER HARDTOP 4 DOOR,3M22526,0,1.500,NBMXV01.5B36,Car,134,3,B36A15M1F55S,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,3.78,29.6,1,Not eqipped,NBMX10068342,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001603,0.0021480,155.3090000,0.0024980,,0,,56.9,MPG,,,,,-1.4324220,-1.0074750,-0.8045989,38.700,-0.09600,0.019410,7.600,0.02100,0.017680,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,Mini,COOPER HARDTOP 4 DOOR,3M22527,0,1.500,NBMXV01.5B36,Car,134,3,B36A15M1F55S,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,3.42,33.3,1,Not eqipped,NBMX10068345,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0064670,0.2698122,246.1062000,0.0026788,,0.0009402,0.0003181,35.8,MPG,34.4789500,35.2758400,37.8110000,,-2.2261610,-1.5521930,-2.4321860,31.900,0.11300,0.017140,15.900,0.02300,0.017140,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,Mini,COOPER HARDTOP 4 DOOR,3M22527,0,1.500,NBMXV01.5B36,Car,134,3,B36A15M1F55S,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,3.42,33.3,1,Not eqipped,NBMX10068346,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002081,0.0016301,158.8682000,0.0008178,,0.0000003,,55.5,MPG,,,,,-4.1462830,-4.1461550,-1.4494590,31.900,0.11300,0.017140,15.900,0.02300,0.017140,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,MINI,COOPER S CLUBMAN,TN85230,0,2.000,MBMXJ02.0B4X,Both,189,4,B46A20M1F54S,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.58,37.4,1,Not eqipped,MBMX10063662,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0075781,0.1906814,309.9639914,0.0031737,,0.0010177,0.0004634,28.3,MPG,27.3441606,27.5447001,30.7060633,,1.7599248,1.4024248,0.5307729,31.100,0.16400,0.020040,15.500,0.03300,0.020040,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,MINI,COOPER S CLUBMAN,TN85230,0,2.000,MBMXJ02.0B4X,Both,189,4,B46A20M1F54S,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.58,37.4,1,Not eqipped,MBMX10064002,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001430,0,190.3690561,0.0063532,,0,,46.2,MPG,,,,,2.6326538,2.0913641,-0.1175670,31.100,0.16400,0.020040,15.500,0.03300,0.020040,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,MINI,COOPER S CLUBMAN,TN85230,1,2.000,MBMXJ02.0B4X,Both,189,4,B46A20M1F54S,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.58,37.4,1,Not eqipped,MBMX10063664,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0086115,0.2592230,322.1961959,0.0028845,,0.0011074,0.0002056,27.3,MPG,26.3374331,25.9172413,31.0141768,,1.8536557,0.9896581,0.0237809,35.000,0.17500,0.019100,18.700,0.01000,0.019710,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,MINI,COOPER S CLUBMAN,TN85230,1,2.000,MBMXJ02.0B4X,Both,189,4,B46A20M1F54S,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.58,37.4,1,Not eqipped,MBMX10063665,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0000794,0.0005211,194.3300089,0.0028342,,0,,45.3,MPG,,,,,8.0743915,6.0828235,0.1068763,35.000,0.17500,0.019100,18.700,0.01000,0.019710,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,MINI,COOPER S CLUBMAN,TN85232,0,2.000,LBMXJ02.0B4X,Both,189,4,B46A20M1F54S,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.68,27.9,1,Not eqipped,LBMX10060280,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0064502,0.1752850,266.5447245,0.0023875,,0.0010950,0.0001054,33.0,MPG,31.0912997,33.4317216,34.1612940,,0.2430859,0.1839591,-0.6536731,36.100,-0.07900,0.022010,9.600,0.04300,0.020480,TWC,Three-way catalyst,N,,,N,No averaging
